X,                                          T,                                              var_rho,
7.584758400917053223e-01 3.186919987201690674e-01 1.031600311398506165e-02
7.585758566856384277e-01 3.185641467571258545e-01 1.029945909976959229e-02
7.586758732795715332e-01 3.184363245964050293e-01 1.028293929994106293e-02
7.587758898735046387e-01 3.183085024356842041e-01 1.026643905788660049e-02
7.588759064674377441e-01 3.181806206703186035e-01 1.024995185434818268e-02
7.589759230613708496e-01 3.180527389049530029e-01 1.023348327726125717e-02
7.590758800506591797e-01 3.179249763488769531e-01 1.021705102175474167e-02
7.591758966445922852e-01 3.177970945835113525e-01 1.020062156021595001e-02
7.592759132385253906e-01 3.176692128181457520e-01 1.018421351909637451e-02
7.593759298324584961e-01 3.175413310527801514e-01 1.016782596707344055e-02
7.594759464263916016e-01 3.174134492874145508e-01 1.015145611017942429e-02
7.595759630203247070e-01 3.172855079174041748e-01 1.013510022312402725e-02
7.596759796142578125e-01 3.171575963497161865e-01 1.011876668781042099e-02
7.597759962081909180e-01 3.170296847820281982e-01 1.010245364159345627e-02
7.598760128021240234e-01 3.169018030166625977e-01 1.008616294711828232e-02
7.599759697914123535e-01 3.167739212512969971e-01 1.006989367306232452e-02
7.600759863853454590e-01 3.166460394859313965e-01 1.005364209413528442e-02
7.601760029792785645e-01 3.165180683135986328e-01 1.003740075975656509e-02
7.602760195732116699e-01 3.163901269435882568e-01 1.002118177711963654e-02
7.603760361671447754e-01 3.162621557712554932e-01 1.000497955828905106e-02
7.604760527610778809e-01 3.161342740058898926e-01 9.988808073103427887e-03
7.605760693550109863e-01 3.160063326358795166e-01 9.972647763788700104e-03
7.606760859489440918e-01 3.158783316612243652e-01 9.956500492990016937e-03
7.607761025428771973e-01 3.157503306865692139e-01 9.940371848642826080e-03
7.608760595321655273e-01 3.156223893165588379e-01 9.924272075295448303e-03
7.609760761260986328e-01 3.154944777488708496e-01 9.908193722367286682e-03
7.610760927200317383e-01 3.153664469718933105e-01 9.892120957374572754e-03
7.611761093139648438e-01 3.152384459972381592e-01 9.876070544123649597e-03
7.612761259078979492e-01 3.151104450225830078e-01 9.860040619969367981e-03
7.613761425018310547e-01 3.149824142456054688e-01 9.844026528298854828e-03
7.614761590957641602e-01 3.148544430732727051e-01 9.828039444983005524e-03
7.615761756896972656e-01 3.147263526916503906e-01 9.812057018280029297e-03
7.616761922836303711e-01 3.145983815193176270e-01 9.796108119189739227e-03
7.617761492729187012e-01 3.144703209400177002e-01 9.780168533325195312e-03
7.618761658668518066e-01 3.143423497676849365e-01 9.764257818460464478e-03
7.619761824607849121e-01 3.142143189907073975e-01 9.748361073434352875e-03
7.620761990547180176e-01 3.140862286090850830e-01 9.732475504279136658e-03
7.621762156486511230e-01 3.139581382274627686e-01 9.716609492897987366e-03
7.622762322425842285e-01 3.138301372528076172e-01 9.700773283839225769e-03
7.623762488365173340e-01 3.137020468711853027e-01 9.684946388006210327e-03
7.624762654304504395e-01 3.135739564895629883e-01 9.669139049947261810e-03
7.625762820243835449e-01 3.134458661079406738e-01 9.653350338339805603e-03
7.626762390136718750e-01 3.133178353309631348e-01 9.637588635087013245e-03
7.627762556076049805e-01 3.131898045539855957e-01 9.621845558285713196e-03
7.628762722015380859e-01 3.130615949630737305e-01 9.606100618839263916e-03
7.629762887954711914e-01 3.129335045814514160e-01 9.590389207005500793e-03
7.630763053894042969e-01 3.128053843975067139e-01 9.574693627655506134e-03
7.631763219833374023e-01 3.126773238182067871e-01 9.559024125337600708e-03
7.632763385772705078e-01 3.125491738319396973e-01 9.543363936245441437e-03
7.633763551712036133e-01 3.124210238456726074e-01 9.527721442282199860e-03
7.634763717651367188e-01 3.122929334640502930e-01 9.512106887996196747e-03
7.635763287544250488e-01 3.121648728847503662e-01 9.496515616774559021e-03
7.636763453483581543e-01 3.120366334915161133e-01 9.480920620262622833e-03
7.637763619422912598e-01 3.119085133075714111e-01 9.465359151363372803e-03
7.638763785362243652e-01 3.117803633213043213e-01 9.449813514947891235e-03
7.639763951301574707e-01 3.116521537303924561e-01 9.434280917048454285e-03
7.640764117240905762e-01 3.115240037441253662e-01 9.418772533535957336e-03
7.641764283180236816e-01 3.113958239555358887e-01 9.403281845152378082e-03
7.642764449119567871e-01 3.112675845623016357e-01 9.387801401317119598e-03
7.643764615058898926e-01 3.111393749713897705e-01 9.372345171868801117e-03
7.644764184951782227e-01 3.110112845897674561e-01 9.356921538710594177e-03
7.645764350891113281e-01 3.108830153942108154e-01 9.341495111584663391e-03
7.646764516830444336e-01 3.107548356056213379e-01 9.326099418103694916e-03
7.647764682769775391e-01 3.106266558170318604e-01 9.310721419751644135e-03
7.648764848709106445e-01 3.104983568191528320e-01 9.295349940657615662e-03
7.649765014648437500e-01 3.103700876235961914e-01 9.279998950660228729e-03
7.650765180587768555e-01 3.102419376373291016e-01 9.264683350920677185e-03
7.651765346527099609e-01 3.101137280464172363e-01 9.249377995729446411e-03
7.652765512466430664e-01 3.099854588508605957e-01 9.234085679054260254e-03
7.653765082359313965e-01 3.098572492599487305e-01 9.218818508088588715e-03
7.654765248298645020e-01 3.097289800643920898e-01 9.203563444316387177e-03
7.655765414237976074e-01 3.096006512641906738e-01 9.188321419060230255e-03
7.656765580177307129e-01 3.094723820686340332e-01 9.173103608191013336e-03
7.657765746116638184e-01 3.093441128730773926e-01 9.157906286418437958e-03
7.658765912055969238e-01 3.092159032821655273e-01 9.142733179032802582e-03
7.659766077995300293e-01 3.090875148773193359e-01 9.127559140324592590e-03
7.660766243934631348e-01 3.089592754840850830e-01 9.112420491874217987e-03
7.661766409873962402e-01 3.088309168815612793e-01 9.097288362681865692e-03
7.662765979766845703e-01 3.087027072906494141e-01 9.082190692424774170e-03
7.663766145706176758e-01 3.085743784904479980e-01 9.067098610103130341e-03
7.664766311645507812e-01 3.084460496902465820e-01 9.052025154232978821e-03
7.665766477584838867e-01 3.083177506923675537e-01 9.036974981427192688e-03
7.666766643524169922e-01 3.081893622875213623e-01 9.021932259202003479e-03
7.667766809463500977e-01 3.080610036849975586e-01 9.006911888718605042e-03
7.668766975402832031e-01 3.079327046871185303e-01 8.991917595267295837e-03
7.669767141342163086e-01 3.078042864799499512e-01 8.976927027106285095e-03
7.670767307281494141e-01 3.076760172843933105e-01 8.961974643170833588e-03
7.671767473220825195e-01 3.075476288795471191e-01 8.947025053203105927e-03
7.672767043113708496e-01 3.074193000793457031e-01 8.932102471590042114e-03
7.673767209053039551e-01 3.072909116744995117e-01 8.917190134525299072e-03
7.674767374992370605e-01 3.071625232696533203e-01 8.902298286557197571e-03
7.675767540931701660e-01 3.070341646671295166e-01 8.887426927685737610e-03
7.676767706871032715e-01 3.069057166576385498e-01 8.872564882040023804e-03
7.677767872810363770e-01 3.067773878574371338e-01 8.857735432684421539e-03
7.678768038749694824e-01 3.066489100456237793e-01 8.842905983328819275e-03
7.679768204689025879e-01 3.065205514430999756e-01 8.828110061585903168e-03
7.680768370628356934e-01 3.063921332359313965e-01 8.813325315713882446e-03
7.681767940521240234e-01 3.062638044357299805e-01 8.798570372164249420e-03
7.682768106460571289e-01 3.061352968215942383e-01 8.783812634646892548e-03
7.683768272399902344e-01 3.060068786144256592e-01 8.769083768129348755e-03
7.684768438339233398e-01 3.058784008026123047e-01 8.754366077482700348e-03
7.685768604278564453e-01 3.057499825954437256e-01 8.739675395190715790e-03
7.686768770217895508e-01 3.056214749813079834e-01 8.724992163479328156e-03
7.687768936157226562e-01 3.054930269718170166e-01 8.710333146154880524e-03
7.688769102096557617e-01 3.053646087646484375e-01 8.695697411894798279e-03
7.689769268035888672e-01 3.052361011505126953e-01 8.681069128215312958e-03
7.690768837928771973e-01 3.051077127456665039e-01 8.666473440825939178e-03
7.691769003868103027e-01 3.049792349338531494e-01 8.651885204017162323e-03
7.692769169807434082e-01 3.048507273197174072e-01 8.637313731014728546e-03
7.693769335746765137e-01 3.047222495079040527e-01 8.622761815786361694e-03
7.694769501686096191e-01 3.045936822891235352e-01 8.608220145106315613e-03
7.695769667625427246e-01 3.044652044773101807e-01 8.593705482780933380e-03
7.696769833564758301e-01 3.043366968631744385e-01 8.579206652939319611e-03
7.697769999504089355e-01 3.042082190513610840e-01 8.564730174839496613e-03
7.698770165443420410e-01 3.040796518325805664e-01 8.550260215997695923e-03
7.699769735336303711e-01 3.039511740207672119e-01 8.535820059478282928e-03
7.700769901275634766e-01 3.038225769996643066e-01 8.521383628249168396e-03
7.701770067214965820e-01 3.036940991878509521e-01 8.506979793310165405e-03
7.702770233154296875e-01 3.035655617713928223e-01 8.492587134242057800e-03
7.703770399093627930e-01 3.034369647502899170e-01 8.478206582367420197e-03
7.704770565032958984e-01 3.033084273338317871e-01 8.463850244879722595e-03
7.705770730972290039e-01 3.031799197196960449e-01 8.449516259133815765e-03
7.706770896911621094e-01 3.030512630939483643e-01 8.435183204710483551e-03
7.707771062850952148e-01 3.029227256774902344e-01 8.420881815254688263e-03
7.708770632743835449e-01 3.027941882610321045e-01 8.406599052250385284e-03
7.709770798683166504e-01 3.026655912399291992e-01 8.392327465116977692e-03
7.710770964622497559e-01 3.025369644165039062e-01 8.378071710467338562e-03
7.711771130561828613e-01 3.024083375930786133e-01 8.363832719624042511e-03
7.712771296501159668e-01 3.022797703742980957e-01 8.349618874490261078e-03
7.713771462440490723e-01 3.021512031555175781e-01 8.335422724485397339e-03
7.714771628379821777e-01 3.020225763320922852e-01 8.321239612996578217e-03
7.715771794319152832e-01 3.018939495086669922e-01 8.307073265314102173e-03
7.716771960258483887e-01 3.017652332782745361e-01 8.292915299534797668e-03
7.717771530151367188e-01 3.016366362571716309e-01 8.278789930045604706e-03
7.718771696090698242e-01 3.015080690383911133e-01 8.264684118330478668e-03
7.719771862030029297e-01 3.013794422149658203e-01 8.250590413808822632e-03
7.720772027969360352e-01 3.012507557868957520e-01 8.236507885158061981e-03
7.721772193908691406e-01 3.011220991611480713e-01 8.222447708249092102e-03
7.722772359848022461e-01 3.009933829307556152e-01 8.208397775888442993e-03
7.723772525787353516e-01 3.008647859096527100e-01 8.194379508495330811e-03
7.724772691726684570e-01 3.007360696792602539e-01 8.180365897715091705e-03
7.725772857666015625e-01 3.006074130535125732e-01 8.166377432644367218e-03
7.726772427558898926e-01 3.004787862300872803e-01 8.152409456670284271e-03
7.727772593498229980e-01 3.003500401973724365e-01 8.138447068631649017e-03
7.728772759437561035e-01 3.002213835716247559e-01 8.124512620270252228e-03
7.729772925376892090e-01 3.000926971435546875e-01 8.110591210424900055e-03
7.730773091316223145e-01 2.999640107154846191e-01 8.096689358353614807e-03
7.731773257255554199e-01 2.998352348804473877e-01 8.082794956862926483e-03
7.732773423194885254e-01 2.997064590454101562e-01 8.068918250501155853e-03
7.733773589134216309e-01 2.995777726173400879e-01 8.055069483816623688e-03
7.734773755073547363e-01 2.994490265846252441e-01 8.041231893002986908e-03
7.735773324966430664e-01 2.993203997611999512e-01 8.027425035834312439e-03
7.736773490905761719e-01 2.991916537284851074e-01 8.013623766601085663e-03
7.737773656845092773e-01 2.990629076957702637e-01 7.999839261174201965e-03
7.738773822784423828e-01 2.989341020584106445e-01 7.986066862940788269e-03
7.739773988723754883e-01 2.988053858280181885e-01 7.972322404384613037e-03
7.740774154663085938e-01 2.986765801906585693e-01 7.958584465086460114e-03
7.741774320602416992e-01 2.985478043556213379e-01 7.944868877530097961e-03
7.742774486541748047e-01 2.984189987182617188e-01 7.931167259812355042e-03
7.743774652481079102e-01 2.982901930809020996e-01 7.917483337223529816e-03
7.744774222373962402e-01 2.981614470481872559e-01 7.903823629021644592e-03
7.745774388313293457e-01 2.980327010154724121e-01 7.890181615948677063e-03
7.746774554252624512e-01 2.979038953781127930e-01 7.876550778746604919e-03
7.747774720191955566e-01 2.977751195430755615e-01 7.862940430641174316e-03
7.748774886131286621e-01 2.976462244987487793e-01 7.849336601793766022e-03
7.749775052070617676e-01 2.975174784660339355e-01 7.835764437913894653e-03
7.750775218009948730e-01 2.973886132240295410e-01 7.822198793292045593e-03
7.751775383949279785e-01 2.972597777843475342e-01 7.808652240782976151e-03
7.752775549888610840e-01 2.971309125423431396e-01 7.795121055096387863e-03
7.753775119781494141e-01 2.970021963119506836e-01 7.781622931361198425e-03
7.754775285720825195e-01 2.968733906745910645e-01 7.768133655190467834e-03
7.755775451660156250e-01 2.967444062232971191e-01 7.754642982035875320e-03
7.756775617599487305e-01 2.966156303882598877e-01 7.741191424429416656e-03
7.757775783538818359e-01 2.964867055416107178e-01 7.727741729468107224e-03
7.758775949478149414e-01 2.963578701019287109e-01 7.714318577200174332e-03
7.759776115417480469e-01 2.962289750576019287e-01 7.700907066464424133e-03
7.760776281356811523e-01 2.961000800132751465e-01 7.687513250857591629e-03
7.761776447296142578e-01 2.959712445735931396e-01 7.674142718315124512e-03
7.762776017189025879e-01 2.958423197269439697e-01 7.660780567675828934e-03
7.763776183128356934e-01 2.957134842872619629e-01 7.647445425391197205e-03
7.764776349067687988e-01 2.955845594406127930e-01 7.634118665009737015e-03
7.765776515007019043e-01 2.954556345939636230e-01 7.620808668434619904e-03
7.766776680946350098e-01 2.953267693519592285e-01 7.607522420585155487e-03
7.767776846885681152e-01 2.951978147029876709e-01 7.594244088977575302e-03
7.768777012825012207e-01 2.950688600540161133e-01 7.580983452498912811e-03
7.769777178764343262e-01 2.949399948120117188e-01 7.567749358713626862e-03
7.770777344703674316e-01 2.948110103607177734e-01 7.554520387202501297e-03
7.771776914596557617e-01 2.946821451187133789e-01 7.541320752352476120e-03
7.772777080535888672e-01 2.945531606674194336e-01 7.528126239776611328e-03
7.773777246475219727e-01 2.944241762161254883e-01 7.514949422329664230e-03
7.774777412414550781e-01 2.942952513694763184e-01 7.501796353608369827e-03
7.775777578353881836e-01 2.941662967205047607e-01 7.488656789064407349e-03
7.776777744293212891e-01 2.940373122692108154e-01 7.475531660020351410e-03
7.777777910232543945e-01 2.939082980155944824e-01 7.462420500814914703e-03
7.778778076171875000e-01 2.937793731689453125e-01 7.449335884302854538e-03
7.779778242111206055e-01 2.936502993106842041e-01 7.436253596097230911e-03
7.780777812004089355e-01 2.935214042663574219e-01 7.423206232488155365e-03
7.781777977943420410e-01 2.933924198150634766e-01 7.410167250782251358e-03
7.782778143882751465e-01 2.932633757591247559e-01 7.397139444947242737e-03
7.783778309822082520e-01 2.931343913078308105e-01 7.384134456515312195e-03
7.784778475761413574e-01 2.930054068565368652e-01 7.371147628873586655e-03
7.785778641700744629e-01 2.928763329982757568e-01 7.358168251812458038e-03
7.786778807640075684e-01 2.927472889423370361e-01 7.345208898186683655e-03
7.787778973579406738e-01 2.926182746887207031e-01 7.332270033657550812e-03
7.788779139518737793e-01 2.924892902374267578e-01 7.319350726902484894e-03
7.789778709411621094e-01 2.923602759838104248e-01 7.306445855647325516e-03
7.790778875350952148e-01 2.922312617301940918e-01 7.293558213859796524e-03
7.791779041290283203e-01 2.921021878719329834e-01 7.280681282281875610e-03
7.792779207229614258e-01 2.919731736183166504e-01 7.267827633768320084e-03
7.793779373168945312e-01 2.918440699577331543e-01 7.254981901496648788e-03
7.794779539108276367e-01 2.917149662971496582e-01 7.242153398692607880e-03
7.795779705047607422e-01 2.915858924388885498e-01 7.229344919323921204e-03
